10.4205 10.0049 0.0523496 0.527615 -0.497728 5.01645
10.4405 10.0051 0.0582563 0.554733 -0.583726 5.55841
10.4606 10.0053 0.0632544 0.580037 -0.655815 6.01376
10.4806 10.0054 0.0671563 0.603445 -0.708617 6.36741
10.5006 10.0056 0.0698125 0.624904 -0.73818 6.60758
10.5206 10.0057 0.0711172 0.644393 -0.742299 6.72597
10.5406 10.0058 0.0710101 0.661921 -0.720672 6.71775
10.5606 10.0059 0.0694773 0.677529 -0.674897 6.58147
10.5806 10.006 0.0665494 0.691289 -0.608314 6.31892
10.6005 10.006 0.0622979 0.7033 -0.525709 5.93489
10.6205 10.0061 0.0568299 0.713691 -0.432927 5.43686
10.6404 10.0061 0.0502821 0.722614 -0.336415 4.8347
10.6604 10.0061 0.0428132 0.730247 -0.242737 4.14026
10.6803 10.0061 0.0345971 0.736785 -0.158103 3.36699
10.7002 10.0061 0.0258149 0.742443 -0.0879512 2.52949
10.7201 10.0061 0.016649 0.747447 -0.0365992 1.6431
10.7401 10.006 0.00727648 0.752037 -0.00699988 0.72345
10.76 10.006 -0.00213513 0.756455 -0.000603682 -0.213878
10.7799 10.006 -0.0114316 0.760948 -0.0173317 -1.15369
10.7998 10.006 -0.0204741 0.76576 -0.0556513 -2.08144
10.8198 10.006 -0.0291398 0.771132 -0.112737 -2.98339
10.8397 10.006 -0.0373221 0.777292 -0.184701 -3.84671
10.8597 10.0059 -0.0449285 0.78446 -0.266864 -4.65949
10.8796 10.006 -0.0518793 0.792836 -0.354051 -5.41073
10.8996 10.006 -0.0581046 0.802602 -0.440901 -6.09019
10.9195 10.006 -0.0635419 0.813918 -0.522156 -6.68837
10.9395 10.006 -0.0681336 0.826918 -0.592943 -7.19637
10.9595 10.0061 -0.0718251 0.841711 -0.649026 -7.60586
10.9795 10.0061 -0.0745633 0.858376 -0.687029 -7.90911
9.00139 9.99214 0.19673 -1.11438 1.60316 9.08112
9.02139 9.99221 0.195566 -1.0939 1.60425 8.97337
9.04139 9.99229 0.19273 -1.07161 1.56789 8.71774
9.06137 9.99239 0.188305 -1.04757 1.49565 8.3205
9.08134 9.9925 0.182415 -1.02183 1.3908 7.7908
9.1013 9.99263 0.175222 -0.994479 1.25814 7.14062
9.12125 9.99277 0.166919 -0.965642 1.10363 6.38459
9.14119 9.99293 0.157728 -0.935456 0.934056 5.53971
9.16113 9.9931 0.147888 -0.904082 0.756558 4.62505
9.18106 9.99328 0.137648 -0.8717 0.578152 3.66134
9.20099 9.99347 0.127259 -0.838507 0.405277 2.67037
9.22092 9.99367 0.116965 -0.804711 0.243382 1.67446
9.24085 9.99388 0.106995 -0.770531 0.0966037 0.695696
9.26078 9.9941 0.0975575 -0.736191 -0.0324303 -0.244726
9.28072 9.99432 0.0888302 -0.701918 -0.142663 -1.12729
9.30066 9.99455 0.0809592 -0.667937 -0.234517 -1.93483
9.32061 9.99477 0.074055 -0.634469 -0.309673 -2.65314
9.34057 9.995 0.0681906 -0.601727 -0.370735 -3.27144
9.36053 9.99522 0.063403 -0.569911 -0.420822 -3.78265
9.38051 9.99543 0.0596945 -0.539207 -0.463146 -4.1835
9.40049 9.99564 0.0570368 -0.509784 -0.500612 -4.47437
9.42048 9.99585 0.0553757 -0.481788 -0.535495 -4.659
9.44047 9.99604 0.0546363 -0.455347 -0.569213 -4.7439
9.46048 9.99623 0.0547295 -0.430558 -0.602236 -4.73781
9.48049 9.9964 0.0555577 -0.407498 -0.634096 -4.65089
9.50051 9.99656 0.0570206 -0.386212 -0.66351 -4.49409
9.52053 9.99671 0.0590206 -0.36672 -0.688574 -4.2784
9.54056 9.99684 0.0614664 -0.349011 -0.706989 -4.01434
9.56059 9.99696 0.0642761 -0.333049 -0.716297 -3.71152
9.58062 9.99707 0.0673789 -0.318768 -0.714094 -3.37836
9.60065 9.99717 0.0707155 -0.306077 -0.698198 -3.022
9.62069 9.99726 0.0742367 -0.294859 -0.666779 -2.64837
9.64073 9.99733 0.0779021 -0.284975 -0.618442 -2.26234
9.66077 9.9974 0.0816766 -0.276265 -0.552278 -1.86804
9.68081 9.99745 0.0855275 -0.26855 -0.467905 -1.46919
9.70085 9.99751 0.089421 -0.261636 -0.365501 -1.06941
9.72089 9.99755 0.0933189 -0.255317 -0.245841 -0.672611
9.74094 9.9976 0.097176 -0.249377 -0.110349 -0.283181
9.76098 9.99764 0.100939 -0.243596 0.0388624 0.093787
9.78102 9.99769 0.104544 -0.237751 0.198952 0.45245
9.80105 9.99774 0.10792 -0.231618 0.366351 0.786265
9.82109 9.9978 0.110988 -0.224981 0.53681 1.08815
9.84112 9.99786 0.113668 -0.21763 0.705505 1.35077
9.86114 9.99794 0.115878 -0.209368 0.867218 1.56689
9.88116 9.99802 0.117545 -0.20001 1.01659 1.7298
9.90117 9.99812 0.118605 -0.189391 1.14841 1.8338
9.92118 9.99824 0.119015 -0.177363 1.25798 1.87472
9.94118 9.99837 0.118751 -0.163802 1.34142 1.85032
9.96117 9.99852 0.117819 -0.148608 1.39599 1.7608
9.98116 9.99869 0.116253 -0.131705 1.42032 1.6091
10.0011 9.99888 0.114121 -0.113045 1.4145 1.40116
10.0211 9.99908 0.111521 -0.0926073 1.38011 1.14605
10.0411 9.9993 0.10858 -0.0703985 1.32004 0.855856
10.061 9.99954 0.105453 -0.0464531 1.23819 0.545433
10.081 9.99979 0.102313 -0.0208326 1.13905 0.23193
10.101 10.0001 0.0993441 0.00637515 1.02725 -0.0659208
10.121 10.0003 0.0967352 0.0350577 0.906988 -0.328701
10.1409 10.0006 0.0946695 0.0650794 0.78167 -0.53735
10.1609 10.0009 0.0933146 0.0962837 0.653511 -0.674304
10.1809 10.0013 0.092814 0.128495 0.523408 -0.724625
10.2009 10.0016 0.0932789 0.161523 0.390982 -0.677029
10.2209 10.0019 0.094781 0.195163 0.254829 -0.524716
10.2409 10.0022 0.0973477 0.229201 0.112944 -0.265922
10.261 10.0025 0.10096 0.263417 -0.0367411 0.0958625
10.281 10.0029 0.105549 0.297588 -0.195793 0.552026
10.3011 10.0032 0.111002 0.331491 -0.364759 1.0893
10.3211 10.0035 0.117165 0.364908 -0.542782 1.69049
10.3412 10.0037 0.123845 0.397627 -0.727393 2.33542
10.3612 10.004 0.130825 0.429447 -0.914518 3.002
10.3813 10.0043 0.137866 0.460182 -1.09868 3.66728
10.4013 10.0045 0.144724 0.489661 -1.2734 4.30846
10.4214 10.0048 0.151152 0.517735 -1.43167 4.90383
10.4414 10.005 0.15692 0.544275 -1.56653 5.43348
10.4615 10.0051 0.161815 0.569176 -1.67165 5.87992
10.4815 10.0053 0.165656 0.592361 -1.74182 6.22847
10.5015 10.0055 0.168297 0.613776 -1.7734 6.46756
10.5215 10.0056 0.16963 0.633399 -1.76455 6.58883
10.5415 10.0057 0.169595 0.651234 -1.71545 6.58722
10.5615 10.0058 0.168171 0.667314 -1.6282 6.46083
10.5814 10.0059 0.165382 0.681698 -1.50677 6.21085
10.6014 10.0059 0.161291 0.694475 -1.35665 5.84135
10.6213 10.006 0.155996 0.705757 -1.18452 5.35901
10.6413 10.006 0.149624 0.71568 -0.997838 4.77286
10.6612 10.006 0.142324 0.724404 -0.804332 4.09392
10.6811 10.006 0.13426 0.732105 -0.61158 3.33487
10.701 10.006 0.125609 0.738977 -0.426578 2.50963
10.7209 10.006 0.116545 0.745227 -0.255382 1.63299
10.7409 10.006 0.107244 0.751072 -0.102839 0.720226
10.7608 10.006 0.0978708 0.756736 0.0275841 -0.21328
10.7807 10.006 0.0885813 0.762445 0.133877 -1.15232
10.8006 10.006 0.079517 0.768426 0.215461 -2.08214
10.8205 10.006 0.070805 0.774899 0.27308 -2.98862
10.8405 10.006 0.0625577 0.78208 0.30863 -3.85842
10.8604 10.006 0.0548739 0.790171 0.324935 -4.67899
10.8804 10.006 0.0478405 0.799361 0.325494 -5.43864
10.9003 10.006 0.041534 0.809822 0.314211 -6.12643
10.9203 10.006 0.0360233 0.821704 0.295138 -6.7322
10.9402 10.0061 0.0313712 0.835136 0.272207 -7.24646
10.9602 10.0061 0.0276367 0.850222 0.249004 -7.66044
10.9802 10.0062 0.0248754 0.86704 0.228547 -7.96609
9.00207 9.99226 0.295279 -1.10583 2.39082 8.95371
9.02208 9.99233 0.294101 -1.08529 2.39678 8.84461
9.04208 9.99241 0.291287 -1.06309 2.35382 8.59061
9.06207 9.99251 0.28692 -1.03927 2.26329 8.198
9.08205 9.99262 0.281122 -1.01389 2.12828 7.6758
9.10201 9.99274 0.274051 -0.987038 1.95347 7.03573
9.12197 9.99288 0.265895 -0.958827 1.74486 6.29201
9.14193 9.99303 0.256868 -0.929389 1.50937 5.46113
9.16187 9.9932 0.247201 -0.898877 1.25448 4.56155
9.18181 9.99337 0.237135 -0.867457 0.987752 3.61327
9.20175 9.99356 0.226911 -0.835315 0.716425 2.63733
9.22169 9.99375 0.216766 -0.802642 0.447035 1.65528
9.24163 9.99395 0.206922 -0.76964 0.185104 0.688488
9.26157 9.99415 0.19758 -0.736517 -0.0650539 -0.242501
9.28151 9.99436 0.188914 -0.703479 -0.300411 -1.11867
9.30146 9.99458 0.181068 -0.670732 -0.519176 -1.92319
9.32142 9.99479 0.174153 -0.638476 -0.720628 -2.64195
9.34139 9.995 0.168245 -0.606905 -0.904855 -3.26406
9.36136 9.99521 0.163384 -0.576199 -1.07243 -3.78209
9.38134 9.99542 0.15958 -0.546524 -1.22409 -4.1922
9.40133 9.99562 0.156812 -0.51803 -1.36038 -4.49403
9.42132 9.99582 0.155035 -0.490848 -1.48147 -4.6904
9.44133 9.996 0.154182 -0.465087 -1.58692 -4.7869
9.46134 9.99618 0.154174 -0.440834 -1.67568 -4.79132
9.48135 9.99635 0.154921 -0.418153 -1.74611 -4.71299
9.50138 9.9965 0.156328 -0.39708 -1.79609 -4.56214
9.5214 9.99665 0.158303 -0.377629 -1.82323 -4.34929
9.54144 9.99678 0.160756 -0.359786 -1.8251 -4.08473
9.56147 9.99691 0.163604 -0.343513 -1.7994 -3.77812
9.58151 9.99702 0.166775 -0.328748 -1.74422 -3.43822
9.60155 9.99712 0.170203 -0.315404 -1.65816 -3.07275
9.6216 9.99721 0.173831 -0.303374 -1.54044 -2.68842
9.64164 9.9973 0.177609 -0.292529 -1.39103 -2.29108
9.66169 9.99737 0.181493 -0.282724 -1.21063 -1.88588
9.68173 9.99744 0.18544 -0.273796 -1.00073 -1.47755
9.70178 9.9975 0.189405 -0.265571 -0.763627 -1.07071
9.72183 9.99756 0.193343 -0.257863 -0.502383 -0.670031
9.74187 9.99762 0.197202 -0.250479 -0.220864 -0.280533
9.76192 9.99768 0.200924 -0.243222 0.0762952 0.0923564
9.78196 9.99774 0.204446 -0.235893 0.383717 0.442738
9.802 9.9978 0.207697 -0.228294 0.69535 0.764309
9.82203 9.99787 0.210605 -0.220235 1.00458 1.05051
9.84206 9.99795 0.213096 -0.211528 1.30438 1.29479
9.86209 9.99804 0.215101 -0.202001 1.58757 1.49088
9.88211 9.99814 0.216557 -0.19149 1.84701 1.63322
9.90212 9.99824 0.217414 -0.17985 2.076 1.71732
9.92213 9.99837 0.21764 -0.166952 2.26854 1.7402
9.94213 9.99851 0.217225 -0.152686 2.41967 1.70077
9.96212 9.99866 0.216185 -0.136965 2.52575 1.6002
9.9821 9.99883 0.21456 -0.119723 2.58464 1.44221
10.0021 9.99901 0.212423 -0.100917 2.59586 1.23323
10.0221 9.99921 0.209872 -0.0805284 2.56051 0.98247
10.042 9.99943 0.207034 -0.0585639 2.48118 0.701854
10.062 9.99966 0.204056 -0.0350533 2.3617 0.405701
10.082 9.9999 0.2011 -0.0100504 2.20673 0.110286
10.1019 10.0002 0.19834 0.0163681 2.02139 -0.166815
10.1219 10.0004 0.195952 0.0441034 1.81078 -0.407556
10.1419 10.0007 0.194103 0.0730367 1.5796 -0.59437
10.1619 10.001 0.192948 0.10303 1.33187 -0.711195
10.1819 10.0013 0.192616 0.13393 1.07071 -0.74449
10.2019 10.0016 0.193207 0.165567 0.798363 -0.684152
10.2219 10.0019 0.194785 0.197763 0.516361 -0.524254
10.2419 10.0022 0.197371 0.230326 0.225826 -0.263532
10.2619 10.0025 0.200945 0.263063 -0.0721325 0.0944305
10.2819 10.0028 0.205441 0.295774 -0.376 0.541329
10.302 10.0031 0.21075 0.328261 -0.68347 1.06456
10.322 10.0034 0.216725 0.360329 -0.991163 1.64791
10.3421 10.0036 0.223188 0.391787 -1.2945 2.27238
10.3621 10.0039 0.229932 0.422455 -1.58775 2.91717
10.3822 10.0042 0.236732 0.452163 -1.86419 3.56064
10.4022 10.0044 0.243358 0.480758 -2.11654 4.18126
10.4223 10.0046 0.249578 0.5081 -2.33732 4.7584
10.4423 10.0048 0.25517 0.534073 -2.51939 5.2731
10.4623 10.005 0.259933 0.558578 -2.65646 5.70855
10.4823 10.0052 0.263692 0.58154 -2.74353 6.05053
10.5023 10.0053 0.266303 0.602909 -2.77724 6.28767
10.5223 10.0054 0.267662 0.622659 -2.75614 6.41159
10.5423 10.0056 0.267703 0.64079 -2.68081 6.41695
10.5623 10.0056 0.266402 0.657326 -2.55386 6.30145
10.5822 10.0057 0.263776 0.672317 -2.37979 6.06566
10.6022 10.0058 0.259877 0.685839 -2.16473 5.71293
10.6221 10.0058 0.254794 0.697991 -1.91613 5.24911
10.6421 10.0059 0.248642 0.708891 -1.64234 4.68239
10.662 10.0059 0.24156 0.718681 -1.35217 4.02292
10.6819 10.0059 0.233704 0.727519 -1.05447 3.28256
10.7018 10.0059 0.22524 0.73558 -0.757705 2.47449
10.7217 10.006 0.216337 0.74305 -0.469588 1.61289
10.7416 10.006 0.207166 0.750126 -0.196793 0.712568
10.7616 10.006 0.19789 0.757012 0.0552524 -0.211364
10.7815 10.0059 0.188664 0.763915 0.282484 -1.1438
10.8014 10.0059 0.179632 0.771043 0.482228 -2.06989
10.8213 10.0059 0.170924 0.7786 0.653152 -2.97527
10.8412 10.006 0.162657 0.786785 0.795146 -3.84617
10.8612 10.006 0.154938 0.795785 0.909151 -4.66954
10.8811 10.006 0.147858 0.805778 0.996955 -5.43307
10.901 10.006 0.141501 0.816924 1.06097 -6.12525
10.921 10.006 0.135942 0.829365 1.10399 -6.73531
10.9409 10.0061 0.131249 0.843225 1.12898 -7.25326
10.9609 10.0061 0.127484 0.858602 1.13882 -7.66991
10.9809 10.0062 0.124707 0.875574 1.13615 -7.97695
9.00272 9.99241 0.393426 -1.09753 3.15204 8.79314
9.02274 9.99248 0.392231 -1.07694 3.16226 8.68255
9.04275 9.99256 0.389444 -1.05483 3.11256 8.4305
9.06274 9.99266 0.385148 -1.03123 3.00404 8.04326
9.08273 9.99277 0.379461 -1.0062 2.83965 7.52978
9.1027 9.99289 0.372537 -0.979834 2.62398 6.90151
9.12267 9.99303 0.364559 -0.952233 2.36304 6.17229
9.14263 9.99317 0.355732 -0.923523 2.06389 5.35811
9.16258 9.99333 0.346279 -0.893846 1.73433 4.4768
9.18253 9.9935 0.336431 -0.86336 1.38243 3.54764
9.20248 9.99367 0.326422 -0.832234 1.01621 2.59089
9.22243 9.99386 0.316477 -0.800646 0.643233 1.6273
9.24238 9.99405 0.30681 -0.768782 0.270357 0.677441
9.26233 9.99424 0.297616 -0.73683 -0.096478 -0.238858
9.28228 9.99444 0.289064 -0.70498 -0.452343 -1.10319
9.30224 9.99464 0.281295 -0.673419 -0.793304 -1.89917
9.3222 9.99484 0.274419 -0.642327 -1.11631 -2.61293
9.34217 9.99505 0.268514 -0.611878 -1.41902 -3.2336
9.36215 9.99525 0.263623 -0.582233 -1.69952 -3.75354
9.38214 9.99544 0.259761 -0.55354 -1.95615 -4.16847
9.40213 9.99563 0.256916 -0.525932 -2.18719 -4.47739
9.42214 9.99582 0.255049 -0.499522 -2.39075 -4.68236
9.44214 9.996 0.254104 -0.474407 -2.56462 -4.7881
9.46216 9.99617 0.254008 -0.45066 -2.7063 -4.80151
9.48218 9.99633 0.25468 -0.428334 -2.81303 -4.73109
9.50221 9.99648 0.256031 -0.407457 -2.88192 -4.58639
9.52225 9.99662 0.257973 -0.388037 -2.91017 -4.37742
9.54228 9.99676 0.260418 -0.370059 -2.89524 -4.11419
9.56232 9.99688 0.263285 -0.353483 -2.83509 -3.80635
9.58237 9.99699 0.266496 -0.33825 -2.7283 -3.46288
9.60241 9.9971 0.269983 -0.324279 -2.57428 -3.09199
9.62246 9.9972 0.273682 -0.311471 -2.37335 -2.70106
9.64251 9.99729 0.277535 -0.299708 -2.12682 -2.29674
9.66256 9.99737 0.281488 -0.288858 -1.83698 -1.88508
9.68261 9.99745 0.285489 -0.278776 -1.50715 -1.47171
9.70266 9.99752 0.289486 -0.269304 -1.14165 -1.06206
9.72271 9.99759 0.293426 -0.260277 -0.745747 -0.661497
9.74276 9.99766 0.297252 -0.251523 -0.325612 -0.275519
9.76281 9.99773 0.300903 -0.242867 0.111747 0.0901937
9.78285 9.99781 0.304315 -0.234133 0.558579 0.429759
9.80289 9.99788 0.307421 -0.225149 1.00652 0.737159
9.82293 9.99796 0.310155 -0.215745 1.44678 1.00638
9.84296 9.99805 0.31245 -0.205758 1.87029 1.23164
9.86298 9.99815 0.314248 -0.195036 2.26804 1.40765
9.883 9.99825 0.315497 -0.183438 2.6313 1.5299
9.90301 9.99837 0.316161 -0.170835 2.95195 1.59507
9.92302 9.9985 0.316218 -0.157117 3.22279 1.60128
9.94302 9.99864 0.31567 -0.142187 3.43787 1.54852
9.96301 9.99879 0.31454 -0.12597 3.59267 1.43883
9.983 9.99896 0.312878 -0.108408 3.68437 1.27658
10.003 9.99914 0.310757 -0.0894637 3.71187 1.06861
10.023 9.99934 0.308277 -0.0691219 3.67585 0.824198
10.0429 9.99955 0.30556 -0.0473875 3.57858 0.554981
10.0629 9.99977 0.302745 -0.0242863 3.4238 0.274658
10.0829 10 0.299986 0.0001349 3.2163 -0.00144634
10.1028 10.0002 0.297443 0.0258095 2.96166 -0.256988
10.1228 10.0005 0.295278 0.0526519 2.66581 -0.475349
10.1428 10.0008 0.293644 0.0805587 2.33468 -0.6405
10.1628 10.001 0.292681 0.10941 1.97396 -0.737905
10.1828 10.0013 0.292505 0.139071 1.58886 -0.755423
10.2028 10.0016 0.293205 0.169395 1.18413 -0.684113
10.2228 10.0019 0.294837 0.200224 0.764069 -0.518879
10.2428 10.0022 0.297417 0.231392 0.332764 -0.258892
10.2628 10.0024 0.300923 0.262727 -0.105667 0.0922543
10.2828 10.0027 0.305292 0.294054 -0.546784 0.526657
10.3029 10.003 0.310421 0.325197 -0.985574 1.03249
10.3229 10.0033 0.316174 0.355982 -1.41627 1.59459
10.3429 10.0035 0.322381 0.38624 -1.83229 2.19525
10.363 10.0038 0.328851 0.41581 -2.22632 2.81503
10.383 10.004 0.335374 0.444538 -2.59049 3.4337
10.4031 10.0042 0.341733 0.472285 -2.91673 4.03101
10.4231 10.0044 0.347712 0.498927 -3.19712 4.58751
10.4431 10.0046 0.3531 0.524352 -3.42437 5.08517
10.4631 10.0048 0.357707 0.548473 -3.5922 5.50792
10.4831 10.005 0.361365 0.571216 -3.69579 5.842
10.5031 10.0051 0.363935 0.592534 -3.73206 6.07628
10.5231 10.0053 0.365312 0.612398 -3.69988 6.20237
10.5431 10.0054 0.365431 0.630803 -3.60024 6.2147
10.5631 10.0055 0.364261 0.647768 -3.43615 6.11054
10.583 10.0056 0.361811 0.663335 -3.2126 5.88991
10.603 10.0056 0.358126 0.677564 -2.93631 5.55541
10.6229 10.0057 0.353282 0.690543 -2.61538 5.11215
10.6428 10.0057 0.347384 0.702375 -2.25898 4.56742
10.6628 10.0058 0.340561 0.713185 -1.87692 3.93054
10.6827 10.0058 0.332956 0.723112 -1.4792 3.21251
10.7026 10.0058 0.324727 0.732313 -1.07564 2.42575
10.7225 10.0058 0.316036 0.740955 -0.675524 1.58378
10.7424 10.0059 0.307047 0.749215 -0.287236 0.700874
10.7623 10.0059 0.297921 0.757278 0.0819212 -0.208234
10.7822 10.0059 0.288811 0.765333 0.425909 -1.12863
10.8021 10.0059 0.279862 0.77357 0.740024 -2.04551
10.822 10.0059 0.271207 0.782175 1.0209 -2.94434
10.842 10.0059 0.262968 0.791331 1.26646 -3.81108
10.8619 10.0059 0.255255 0.801214 1.47578 -4.63228
10.8818 10.0059 0.248166 0.811987 1.64892 -5.39519
10.9018 10.006 0.24179 0.8238 1.7868 -6.08776
10.9217 10.006 0.236209 0.836788 1.89093 -6.69876
10.9416 10.0061 0.231494 0.851066 1.96327 -7.21777
10.9616 10.0061 0.227713 0.866731 2.00598 -7.63523
10.9816 10.0062 0.224927 0.883857 2.02127 -7.94262
9.00334 9.99259 0.491233 -1.08957 3.87924 8.60426
9.02337 9.99266 0.490022 -1.06895 3.89296 8.49218
9.04338 9.99274 0.487269 -1.04692 3.83626 8.24241
9.06338 9.99284 0.483053 -1.02354 3.71007 7.86127
9.08337 9.99295 0.477493 -0.998859 3.5172 7.35757
9.10335 9.99307 0.470737 -0.972962 3.26217 6.74255
9.12333 9.9932 0.462962 -0.945949 2.95102 6.02968
9.1433 9.99334 0.454365 -0.917937 2.59097 5.23445
9.16326 9.99349 0.44516 -0.889061 2.19013 4.37407
9.18322 9.99365 0.435568 -0.859466 1.75709 3.46711
9.20317 9.99382 0.425812 -0.829308 1.3006 2.53304
9.22313 9.99399 0.416109 -0.798752 0.829239 1.59178
9.24309 9.99417 0.406664 -0.767968 0.35113 0.663094
9.26304 9.99436 0.397664 -0.737127 -0.126231 -0.233987
9.283 9.99455 0.389273 -0.706401 -0.596102 -1.08173
9.30297 9.99474 0.381627 -0.675958 -1.05251 -1.86426
9.32294 9.99493 0.374836 -0.645963 -1.4902 -2.5681
9.34292 9.99512 0.368976 -0.616568 -1.90452 -3.1825
9.36291 9.99531 0.364096 -0.587917 -2.29123 -3.69973
9.3829 9.99549 0.360215 -0.560143 -2.64639 -4.1152
9.4029 9.99567 0.357325 -0.53336 -2.96615 -4.42742
9.42291 9.99585 0.355397 -0.507669 -3.24671 -4.63777
9.44292 9.99602 0.354382 -0.483151 -3.4842 -4.75023
9.46294 9.99618 0.354214 -0.459869 -3.67478 -4.77089
9.48297 9.99634 0.354819 -0.437866 -3.81466 -4.70749
9.503 9.99649 0.356115 -0.417163 -3.90029 -4.56891
9.52304 9.99663 0.358018 -0.397764 -3.92852 -4.36465
9.54308 9.99676 0.360442 -0.379649 -3.89678 -4.10443
9.56312 9.99688 0.363306 -0.362781 -3.80329 -3.79779
9.58317 9.997 0.366532 -0.347103 -3.64719 -3.45387
9.60322 9.99711 0.370046 -0.33254 -3.42873 -3.08121
9.62327 9.99721 0.373779 -0.319001 -3.14928 -2.68774
9.64333 9.9973 0.377667 -0.306379 -2.81146 -2.28077
9.66338 9.99739 0.381648 -0.294554 -2.41912 -1.86706
9.68343 9.99748 0.385663 -0.283396 -1.97731 -1.45298
9.70349 9.99756 0.389654 -0.272764 -1.49224 -1.04459
9.72354 9.99764 0.39356 -0.262513 -0.971228 -0.647829
9.74359 9.99772 0.397321 -0.252489 -0.422576 -0.268537
